data_ref,date,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Min Temperature (deg C),Maximum Temperature (deg C),Min Wind Speed (km/h),Max Wind Speed (km/h),Sunshine Duration (hrs),Cloud Cover (%),Wet Bulb Temperature (deg F),Relative Humidity (%),Air Pressure (hPa),Dew Point Category,Wind Direction,Daily Solar Panel Efficiency
cd8f61ce-0f61-4856-85e5-6f34e171ec58,17/07/2022,0,--,0,0,29.9,32.9,15.5,31.5,7.76,12.0,60.099999999999994,91.8,1007,High,S,Medium
fbcab307-24c5-43d9-bd01-4fa27aeadddf,18/07/2022,0,0,0,0,29.8,32.8,11.7,25.9,8.31,25.0,60.099999999999994,100.0,1009,Very High,SW,High
22fc8972-f7a3-47c1-bec3-2bc8d9fe0e7a,19/07/2022,0,0,0,0,29.9,32.9,14.7,33.3,7.58,15.0,60.099999999999994,100.0,1011,High,N,Medium
453ff594-3a48-485a-8e40-3198a60adddd,20/07/2022,19.2,10.6,12.6,--,27.4,29.8,7.1,42.6,4.42,57.0,58.2,100.0,1006,High,W,Low
77401ccc-7b92-450c-b28a-94cf663bb153,21/07/2022,0,0,0,0,28.6,32,-,33.3,7.49,16.0,59.4,88.9,1009,H,NW,Medium
f41e4bfd-8633-475d-be62-c64f938a574d,22/07/2022,-,8.4,14.4,18,27.8,31.3,6.3,27.8,6.17,59.0,59.3,100.0,1014,Very High,S,Low
f86b20c5-19d2-403f-ac73-2be64cda64a2,23/07/2022,0.4,0.4,0.4,0.4,28.3,32.1,--,37,7.09,22.0,59.3,100.0,1018,Very High,Northward,High
10661d3b-326f-4a2d-bee4-0fce3c449f4c,24/07/2022,--,4.2,4.2,--,27.3,--,6.3,25.9,7.71,31.0,59.099999999999994,100.0,1010,Very High,S,Medium
39ce7cb6-758e-4a24-af58-9cc724c6e763,25/07/2022,18,15,15.4,17.6,27.2,--,5.2,31.5,5.79,63.0,58.8,100.0,1013,VERY HIGH,N,Low
b85eb7a2-a90c-40af-aae7-0bcad028cb76,26/07/2022,2.6,0.8,1.2,1.8,26.9,29.2,--,-,7.5,29.0,58.3,100.0,1013,High,southeast,Medium
8883b869-5bfe-4042-825c-e27c3d038d19,27/07/2022,0,0,0,0,29.2,32.4,12.9,35.2,7.34,18.0,59.3,100.0,1014,Very High,E,Medium
e34f80fb-9da3-418a-8400-21456798076b,28/07/2022,5.6,5.2,5.2,5.6,29.2,32.3,12,--,5.47,26.0,59.8,100.0,1008,Very High,S,Low
b234c2bd-d4ec-4573-a34f-5eadab78b217,29/07/2022,10.8,5,7.6,8.2,28,31.8,8.4,48.2,4.9,35.0,59.5,100.0,1010,Very High,NW,Low
a5e282e1-0c3f-4777-93f3-740f094c3a02,30/07/2022,0,0,0,0.2,28.4,31.5,9.3,31.5,7.62,19.0,59.4,97.7,1013,High,W,Low
e5db590b-659e-433a-8128-7d1d9312ce61,31/07/2022,-,5.8,8.2,8.2,28.3,--,12.3,40.7,5.91,42.0,59.5,100.0,1006,Very Low,NE,High
ae68d86e-a5fb-4fef-9353-abcca28286e7,01/08/2022,0.2,0.2,0.2,0.2,28.2,32.1,7.3,24.1,8.4,24.0,59.2,92.2,1013,High Level,E,High
ee8f4f8c-8dd2-472e-bbd5-92d62fdea3b5,02/08/2022,16,7,9.8,12.6,27.2,31.2,8.6,33.3,5.81,46.0,59.4,100.0,1012,Very High,N,High
62f729d4-d13a-42b5-a474-c7174a1188cb,03/08/2022,0,-,0,0,27.2,29.7,6.1,29.6,7.63,23.0,58.4,100.0,1009,H,W,Medium
9cd1801d-5f89-4e32-9702-46b0d7a4a7bc,04/08/2022,1,0.4,0.6,0.8,26.8,29.3,5.6,27.8,7.67,24.0,58.099999999999994,85.1,1011,Very Low,NW,Medium
fe8e7c93-c6d9-4a7d-8693-5606d27dcab2,05/08/2022,-,0,0,0,27.8,30.8,6.6,25.9,8.11,21.0,58.3,100.0,1010,Very Low,N,High
940e4f2c-9a61-46ad-aca6-8526ffb21c71,06/08/2022,0,0,0,0,28.8,32.2,7.9,29.6,7.88,18.0,58.2,96.8,1016,High,N,Medium
16f1a312-2999-468e-ab7f-041e96dfafb2,07/08/2022,0,0,0,0,-,31.1,9.3,29.6,7.77,23.0,59.2,90.0,1007,High,S,Medium
8fddaa95-fa8e-4969-89eb-65a1de7e2a23,08/08/2022,0,0,0,--,29.5,--,13.9,31.5,7.67,11.0,59.599999999999994,100.0,1012,Very High,southeast,Medium
e82718a1-411e-4960-8816-1795a025b49c,09/08/2022,0,0,--,0,-,32.8,11.7,35.2,7.38,20.0,59.099999999999994,100.0,1005,Very High,N,High
4353590e-74d6-4212-9ac7-7aacf79c7be8,10/08/2022,-,0,0,0,29.6,-,12.7,37,7.16,23.0,59.5,100.0,1013,Very High,S,High
3e0128aa-d043-4a0a-8a41-1d47afc2512a,11/08/2022,0,-,0,0,30,33.2,-,29.6,7.98,23.0,59.7,100.0,1010,Very High,SE,Medium
6d08c2b2-a075-48d7-b8a7-ee9d8c17fd6d,12/08/2022,0,0,0,0,29.5,32.4,12.6,44.4,6.42,18.0,60.099999999999994,99.7,1011,Very High,W,Medium
ecc4f7e4-ea64-40a6-8f7b-380628bab386,13/08/2022,32.4,26.8,32.2,32.4,28.1,31.4,7.2,33.3,4.19,89.0,59.0,100.0,1010,Very High,E,Low
7c139020-3da0-40eb-94d8-fce5201abfbd,14/08/2022,0,0,0,0,28.6,32.7,7.2,35.2,7.37,18.0,58.9,70.7,1008,Moderate,W,Medium
a326700b-46bd-41cc-8656-1bc344540677,15/08/2022,0,0,0,0,--,31.4,6.7,25.9,8.17,15.0,59.4,99.7,1011,Very High,NORTHEAST,High
1d7347e7-a8be-414c-bc05-98c4cdb4dd38,16/08/2022,1,1,1,1,28,30.7,5.9,24.1,8.18,27.0,59.3,99.5,1011,Extreme,NW,High
ca991dc5-06f2-4d94-be2b-c957f10bd325,17/08/2022,0,0,0,0,29.1,32.4,11.7,42.6,6.6,17.0,59.4,89.7,1012,High,northeast,High
ba857d13-d9fd-45d3-9fa1-c96e2a5adb30,18/08/2022,0,0,0,0,--,32.6,13.7,40.7,6.81,18.0,59.2,100.0,1007,Very High,SE,Medium
bb1a434a-1f79-4edf-98aa-f5b15e1e77f7,19/08/2022,10,--,10,10,28.5,31.8,11.4,53.7,4.43,41.0,59.099999999999994,100.0,1012,Extreme,W,Low
f2fd0b0a-036d-48f0-808e-dd4e9d2f6873,20/08/2022,11.8,6.8,7.6,7.6,27.9,31.9,-,40.7,5.56,45.0,59.2,100.0,1015,Very High,N,Low
292e2ea7-85a6-42fe-a7ae-cbb3d82c6d94,21/08/2022,6.6,4.2,--,-,26.7,29.3,6.5,29.6,6.93,31.0,58.099999999999994,100.0,1008,Low,NW,Medium
435308e4-849d-4b09-bae0-62a4ed144a42,22/08/2022,0,0,0,-,28.8,31.9,--,29.6,7.85,14.0,58.5,88.1,1011,H,NW,Medium
dc8971fa-08fe-4aca-b3f5-4f6d3be3f539,23/08/2022,2.8,1.2,1.6,1.8,27.4,30.5,8.4,35.2,6.87,25.0,58.9,100.0,1008,Very High,W,Medium
01c7491e-9957-427e-9cb5-433d949e6106,24/08/2022,6.4,5.2,6,6.2,27.5,--,6.2,35.2,6.57,36.0,58.599999999999994,100.0,1009,High,SE,Low
28447ca6-802d-42fb-aa07-2e2d11d92fcc,25/08/2022,13.6,5.4,5.4,6.4,27.5,30.3,11.4,38.9,5.4,54.0,59.0,100.0,1012,Very High,NE,Medium
155d6962-770b-4da4-b052-3c3e96085aca,26/08/2022,3.6,1.4,1.6,1.6,26.7,28.3,6.7,31.5,6.94,38.0,58.5,100.0,1016,High Level,E,Medium
b00645f7-760a-4a0a-8e9c-a7ba7edfc171,27/08/2022,28.2,9.8,13.2,18.8,--,31.5,5.6,27.8,5.17,71.0,57.9,100.0,1010,High,NW,Low
6c5c26e7-0363-4ca6-a54d-e425fb9b6a82,28/08/2022,0,0,0,2.2,27.2,30.5,4.8,24.1,8.26,17.0,58.5,87.8,1013,High,S,Low
cf2e60e3-84e7-47c0-bd6a-c6d8f3f2ccf3,29/08/2022,2.8,1.4,1.8,2,26.9,29.3,4.6,31.5,7.12,26.0,58.4,90.1,1010,High,S,Medium
69df94fb-c9b9-48b0-8faa-8b4b11e1bc8c,30/08/2022,5,3.8,-,3.8,27,--,7.6,35.2,6.55,32.0,58.4,100.0,1006,High,W.,Medium
65c6fe6e-05e0-4d7c-a7b2-5bab433b6e5f,31/08/2022,0,0,0,0,28.4,31.3,8.2,25.9,8.16,20.0,58.8,95.5,1005,Very High,northeast,High
08664cdc-7e3e-4cc8-90a3-0f1521433047,01/09/2022,0,-,0,0,28.7,32.5,6.8,35.2,7.35,17.0,58.9,89.0,1009,High Level,NE,Medium
7af0e84a-1246-4629-b9de-690776719295,02/09/2022,2.4,1.2,1.8,2.4,27.2,30.1,5.5,29.6,7.43,22.0,58.9,100.0,1013,High,NE.,Medium
a6ac7004-200c-4b9e-93a2-9ce730644a6f,03/09/2022,0,0,0,0,28.4,32,7.9,35.2,7.3,21.0,58.4,79.9,1013,HIGH,E,Medium
9e389bf9-5d58-4c53-99d6-fe50fe502e64,04/09/2022,0.6,0.6,0.6,0.6,28.2,30.8,6.1,29.6,7.68,19.0,58.9,92.7,1008,HIGH,SE,Low
cfd5dca1-d5d1-47d9-b821-0ef3285d7591,05/09/2022,0.2,0.2,0.2,0.2,27.5,32,7.7,-,6.54,24.0,59.2,100.0,1011,Extreme,S,Medium
c8846773-063a-4de5-a4c3-43fd0b8585ed,06/09/2022,0,0,0,0,28.5,32.4,--,-31.5,7.71,24.0,58.8,100.0,1008,Very High,S,Medium
6da9fff3-70ae-48e9-9750-d069f04d84d1,07/09/2022,1,0.8,--,1,27.5,30.9,6.2,27.8,7.83,14.0,58.3,97.7,1008,High,E,Medium
f7f4f1c4-323d-4c66-ae7d-c90833ac0d26,08/09/2022,-,0,0,0,28.5,31.4,7.4,24.1,8.35,26.0,58.599999999999994,94.0,1011,High,SE,High
c4fda2d3-2d99-49ed-8a6f-0471b2a586ab,09/09/2022,7.8,4.2,5.2,7,27,30.6,7.3,--,7.68,41.0,58.599999999999994,100.0,1009,High,E,Low
e852de3e-985c-4347-8364-17c1a59c0eac,10/09/2022,0,0,0,0,28.3,31.3,9.3,29.6,7.79,20.0,58.7,100.0,1008,H,S,Medium
55bf903f-bb4f-494e-9da3-8799b96e7ed4,11/09/2022,0.4,0.2,0.2,0.2,-,31.3,8.6,40.7,6.64,16.0,58.7,100.0,1008,High,E,Low
8282eeba-961c-4203-b0be-cdcc8e2f8f3d,12/09/2022,0,-,0,0.2,27.9,31.7,8.8,-29.6,7.83,13.0,58.3,97.0,1017,high,N,Medium
085d27fc-f1b7-4a1e-8b0c-4418709d4976,13/09/2022,0,0,0,0,27.7,31,7.2,31.5,7.57,20.0,58.7,93.7,1015,H,E,Medium
beb27d39-a95e-443d-aa44-8b149c10d418,14/09/2022,0,0,-,--,--,29.9,13.2,--,5.42,16.0,57.599999999999994,91.6,1011,Low,SW,Medium
4666c413-2b31-469c-b681-9a9b9cfc75c5,15/09/2022,0,--,0,0,28.2,31.7,6.7,33.3,7.46,15.0,58.599999999999994,100.0,1006,High,E,High
db9a7d6f-1888-4be9-aa5e-26df851774cc,16/09/2022,0,0,0,0,28.7,31.9,8.3,29.6,7.85,12.0,-59.0,83.9,1009,High,SW,Medium
83665553-a6aa-4ef4-8e1e-29063c7b890f,17/09/2022,5.8,4.8,4.8,4.8,28.2,30.5,6.8,42.6,5.83,36.0,59.0,100.0,1009,VH,NW,Low
21bc86b9-5ed9-475b-99d8-765b82340329,18/09/2022,21.6,4.4,-,10.2,25.9,27.8,6.2,31.5,5.09,70.0,58.0,100.0,1007,High,SOUTHEAST,Low
7bf03d84-b12c-48eb-b603-51f428cf328d,19/09/2022,0,0,0,-,27.8,30.1,5.5,25.9,8.04,11.0,58.3,100.0,1007,High,NW,High
b56786bc-a5dc-44cd-a8ea-733b25d87c9c,20/09/2022,5.6,4.8,5.4,5.6,-,29.4,5.5,29.6,7.04,30.0,58.599999999999994,100.0,1013,High Level,W,Low
e444556e-5656-4eae-853d-695ae0eb0041,21/09/2022,0,-,0,0,28.6,31.8,7.6,--,7.1,21.0,58.9,84.1,1013,High,NE,Medium
ea29f33e-bc15-48df-bb7c-531b06a0d54b,22/09/2022,5.8,3.2,3.4,4.6,26.9,29.9,7.7,42.6,5.77,28.0,57.8,100.0,1011,High,SW,Low
90e13feb-ab60-475c-8aff-88b8c05cf06f,23/09/2022,--,0,0,0,28.8,-,7.1,25.9,8.23,17.0,58.3,89.9,1012,Very Low,SE,High
d51897c3-3d40-4c25-a709-0009d5206cde,24/09/2022,1.4,1,1,1,28.1,30.6,6.3,27.8,7.76,25.0,59.099999999999994,98.5,1013,Very Low,E,Medium
588db77f-ca35-4b34-9920-31f8cea6edbd,25/09/2022,38.2,22.2,--,35.4,-,-,7.8,38.9,2.92,100.0,58.599999999999994,100.0,1012,High,W.,Low
8b1783a8-9cac-487c-9e7c-598b93c8c091,26/09/2022,0,0,0,0,28.2,30.4,8.1,35,7.16,17.0,59.0,90.4,1012,High,EAST,Medium
f3faebf9-bba7-4ff0-a7d0-150b2f4a838f,27/09/2022,0,0,0,0,28.4,31.5,5.9,27.4,8.03,18.0,58.9,96.4,1004,High,NW,High
91e8e3a0-7959-41ee-8a8e-207ababd22c7,28/09/2022,0.6,0.6,0.6,0.6,28.9,32.6,5.6,--,8.08,16.0,58.599999999999994,81.2,1005,High,northeast,High
a8857d01-5a9c-4a8e-b818-a483bb858bf8,29/09/2022,29.6,21.4,29,29.6,27.9,30.9,6.9,29.8,4.77,89.0,59.0,100.0,1008,Moderate,W,Low
ce74764e-20d6-45ea-b8bd-aad301e24669,30/09/2022,0,0,0,0,28.7,--,9.5,42.4,6.62,10.0,59.4,97.7,1011,Very High,EAST,Medium
c8f9d2ac-fc65-4f2d-bc7d-714b459b8ec6,01/10/2022,15,11.8,14.6,14.6,27.6,32.9,5.7,25.2,6.89,52.0,59.2,100.0,1007,Very High,N,Low
c34e6046-b049-45b9-bf77-7e37ef17bee4,02/10/2022,13.2,--,5.8,6.4,27.5,32.9,6.7,28.2,6.77,44.0,58.4,100.0,1007,High,SW,Low
c35178e1-27a0-488c-8806-1e2b61e1b153,03/10/2022,0.2,0.2,0.2,0.2,26.8,30,5.2,-27.4,7.86,23.0,58.5,100.0,1002,High,N,Medium
b0ccec39-fc0f-4abb-b849-bc47b522667d,04/10/2022,1,1,1,1,27,30.4,5.6,-,8.32,23.0,58.599999999999994,89.9,1008,Low,E,Medium
10d13576-8686-4da1-af58-2e34c674c2ff,05/10/2022,31.8,26.4,30,31.2,26.8,29.4,5.4,--,5.25,82.0,58.2,100.0,1004,High,SW,Low
aa85c02d-8d60-4da0-9c93-2614d84cbfc9,06/10/2022,3.4,1.8,2.8,3,26.7,-,0.4,38.9,6.54,26.0,58.7,100.0,1012,High,S,Medium
edb02a68-d7b7-4aec-b170-bfa9747e46d1,07/10/2022,5.4,1.6,2.2,3.2,25.7,29,6.9,28.2,7.16,37.0,57.599999999999994,100.0,1003,High,E,High
eb3e046c-8a86-4ccd-91b8-ebefe9fff099,08/10/2022,0.2,--,0.2,0.2,27.5,31.4,7.6,-,8.22,21.0,58.7,100.0,1007,Moderate,N,High
8d9fd485-0436-4c24-8416-447d9fb758bc,09/10/2022,0,0,0,--,28,32.5,6.1,31.7,7.7,17.0,58.9,100.0,1009,M,E,Medium
29c00d49-0b5b-4f0e-b5ac-0f69fb0a484a,10/10/2022,7.6,6.4,6.6,7.6,26.9,28.9,4.4,35,6.25,41.0,58.3,100.0,1004,Very High,S,Low
00a2cba5-f1e7-48d5-9e3f-76dc62c8fb6d,11/10/2022,5.8,4.6,-,5.6,28.1,--,7.2,28.2,7.38,20.0,58.4,100.0,1005,High,NW,Low
4f60cb94-c50e-48d8-b16f-461ca0de058c,12/10/2022,2.8,2,2,2,26.9,30.4,7.2,30.2,7.36,29.0,57.5,100.0,1007,High,NW,Medium
53546f11-86d9-4d5a-81fb-6323d1f1bf9a,13/10/2022,0,0,-,0,28.9,33.4,5.7,28.5,8.11,11.0,58.5,96.1,1009,High,SW,High
6d40d08d-861d-40f2-b273-f4037a91bfdc,14/10/2022,1.2,1.2,1.2,1.2,28.2,31.5,7.6,-40.4,6.61,15.0,58.599999999999994,100.0,1011,Very High,S.,Low
49006d3b-2a16-4915-ac3f-69d4ba0ff5a8,15/10/2022,1.2,1.2,1.2,1.2,28.6,33.1,7.6,28.2,7.99,21.0,58.8,90.9,1009,High,S,Medium
4b38d702-e27d-44dd-b634-199e77df47f4,16/10/2022,24.8,-,10.2,13.4,-,31.6,--,29.4,5.36,66.0,58.4,100.0,1006,High,NW,High
4475b7b3-d207-48fa-8182-37065992ea25,17/10/2022,11,6.6,8.4,10.4,27.8,31.4,6.1,31.7,6.49,42.0,58.7,100.0,1003,High,SE,Low
8db2529f-3843-4b65-b44c-3f462f7fd4fd,18/10/2022,0,0,0,0,28.7,31.6,5.2,22,8.58,18.0,58.5,97.5,1011,HIGH,N,Medium
d0d9f8aa-3823-4bfd-8da3-8f8bd088686e,19/10/2022,2,1.6,-,2,28.7,31.4,7,26.7,7.89,23.0,59.599999999999994,93.1,1006,High,south,Medium
a4114df6-79ba-4d0d-8866-808fe517fc1b,20/10/2022,-,0.2,0.2,0.2,29.4,33,8.5,-,8.38,12.0,59.5,90.2,1009,High,SOUTHEAST,High
4b696244-836c-4292-b790-697ebbb157e9,21/10/2022,25.8,16.2,21,--,26.6,29.8,2.8,29.4,5.08,78.0,58.7,100.0,1013,High,S,Medium
e271c2c1-4619-4448-920e-13b13ac5cf5c,22/10/2022,22,17,19,19.2,26.4,31.8,6.5,27,5.9,66.0,58.3,100.0,1005,High,NW,Low
ad5bec38-b270-40e8-97ef-55ae70f0f1b8,23/10/2022,0.4,0.2,0.4,0.6,--,31.1,-,21.7,8.52,18.0,58.4,100.0,1002,Very High,NE,High
78d4948e-af1a-4b1a-8773-c55c53290059,24/10/2022,1.6,0.6,0.8,1.2,27.4,29.8,6.7,27.8,7.66,31.0,58.5,91.0,1005,High,N,Medium
3e5f3e64-64a2-48cf-877b-c36702aed9ad,25/10/2022,38.6,23.8,32.6,35.2,27.1,31.3,--,25.9,4.3,91.0,-58.5,100.0,1006,High Level,EAST,Low
a587f247-1358-4257-9401-4362b7a74599,26/10/2022,0.2,0.2,0.2,0.2,26.7,29.7,6.7,28.5,7.72,22.0,58.099999999999994,100.0,1011,High,E,Medium
c430d8b7-d1b8-46f9-a87a-7b759259285f,27/10/2022,0.6,--,0.4,0.4,28.3,33.3,-,29.8,7.91,17.0,58.099999999999994,100.0,1007,High,SW,Medium
d6692e02-1b20-418c-b3bb-12403c858698,28/10/2022,6,5.2,5.2,5.2,28.2,--,8.1,-,7.57,29.0,58.599999999999994,100.0,1003,High,NW,Low
173bf2c6-db24-4117-af9f-7d795fe5a6b0,29/10/2022,0,0,0,0,--,32.7,6.5,29.1,7.98,27.0,58.8,88.3,1008,High,SW,Medium
64f94224-a33e-46b8-9374-b97e843a7509,30/10/2022,38.8,19.4,20,37.8,27.4,--,-,37.8,3.09,95.0,58.5,100.0,1007,High,SW,Low
7becad7c-718b-43c1-a816-721db45b5355,31/10/2022,18.8,20.6,27,40.6,27.4,32.2,6.5,28.9,6.07,59.0,59.0,100.0,1006,Moderate,NW,Low
1e668424-d2b2-4150-890e-2e9b9978f46a,01/11/2022,2.6,2.6,2.6,2.6,27.2,29.1,5.8,38.9,6.38,33.0,58.8,100.0,1009,Very High,south,Medium
a924d97f-9a75-424c-a21d-83762c65212f,02/11/2022,0.4,0.4,0.4,0.4,27.6,32.1,6.4,-,8.01,24.0,58.9,98.8,1011,Very High,E,Low
dcc34ffd-7811-4e3d-8323-14c1d7796710,03/11/2022,0,0,0,0,27.5,31.4,7.1,27.8,7.98,18.0,58.599999999999994,95.6,1004,High,NW,Medium
857cb92e-970a-42ca-aaa0-e41dbee6e458,04/11/2022,--,0.8,0.8,0.8,28.9,32.8,9.1,29.6,7.86,12.0,58.8,100.0,1005,LOW,SE,Medium
d8fff8fc-8c80-4720-be58-51b9979a2a7d,05/11/2022,40.4,23.4,27,29.6,25.4,27.9,6,51.9,1.18,100.0,57.599999999999994,100.0,1006,High,NE,Low
57c06ff3-52c7-4abc-bc57-ba8f216517ac,06/11/2022,0.6,0.2,0.2,0.4,26.9,31.1,7.7,40.7,6.6,23.0,58.2,100.0,1008,High,SW,Low
1a2d0c92-ffa9-41cb-bd75-c6b8b2b663c2,07/11/2022,53,38.8,52,52.8,-,-,7.2,22.2,3.28,100.0,57.4,100.0,1008,High,E,Medium
76e03271-7704-4fb0-a4d1-3eb6119f3f12,08/11/2022,34.2,29.2,32.6,32.6,26.1,--,5.9,--,3.32,100.0,57.9,100.0,1008,HIGH,SE,Low
324ec186-c841-4bce-896f-b9bed5180eb0,09/11/2022,0.8,0.6,0.8,0.8,26.3,28.7,6.6,25.9,7.82,11.0,58.099999999999994,100.0,1008,High,SW,Medium
0f4cee96-ad77-4021-8888-b91e9311588c,10/11/2022,19.8,3.4,4.8,9.4,26.6,30.6,6.6,22.2,6.48,57.0,58.4,100.0,1003,High,E,Low
4ce013da-a4be-4274-a705-447503c369e1,11/11/2022,0.4,0.4,0.4,0.4,27.2,31.6,5.8,27.8,7.96,18.0,58.5,100.0,1007,L,W,Medium
0729fe19-6f87-4852-9e66-04b3a5780804,12/11/2022,--,6.6,9.2,13.8,26.3,31.9,7,24.1,6.28,59.0,58.4,100.0,1010,High,NW,Low
c16381d8-53d9-4f1e-ab38-4414a4b818c7,13/11/2022,3.4,-,3.4,3.4,27,30.4,7.1,27.8,7.54,30.0,58.9,100.0,1015,Very High,S,Medium
4a782b09-34c9-407f-b9e4-b7f4fb86de8b,14/11/2022,13.2,5.6,--,11,--,31.5,5.9,29.6,6.49,48.0,59.099999999999994,100.0,1012,Very High,NW,Low
ef81d3a2-4582-4233-92eb-4d5d903ac604,15/11/2022,7,3,4.4,6.8,28,32.4,7.9,40.7,6.09,38.0,58.5,100.0,1003,High,N,Low
89cfebc1-fd15-4236-a32b-60eb2e652b9b,16/11/2022,16.4,10.2,13.4,14.2,27.2,33.3,7.4,31.5,6.16,48.0,58.8,100.0,1000,Very High,W,Low
7727a5ef-4a79-4e20-bcbb-c659cfe1e605,17/11/2022,0,0,0,0,27.8,31.8,-,20.4,8.76,18.0,59.0,100.0,1013,Very High,S,High
514792f1-46ca-49cb-9dd7-ea4a57a132af,18/11/2022,0,0,0,0,28.5,33.1,6.3,31.5,7.78,21.0,58.9,94.8,1003,High,E,Medium
a3fe2a7d-2e25-42c0-90ad-7ba65fef1dc8,19/11/2022,-,2.2,3.4,4.4,26.1,27.5,5.7,38.9,5.88,34.0,57.8,100.0,1010,High,NW.,Low
03598be7-4be9-470a-a38d-37eb7adf2959,20/11/2022,0.2,0.2,0.2,0.2,28.1,31.7,-,31.5,7.62,22.0,58.5,99.2,1009,High,W,Medium
98525d82-7d3e-404b-8b4e-ccd12c79ce17,21/11/2022,11,11,11,11,28.6,33.1,8.9,40.7,5.76,45.0,58.5,100.0,998,High,SE,High
f76c08b4-7882-400d-a80c-c0f80b58984c,22/11/2022,2.2,2.2,2.2,2.2,30,33.9,8.2,37,7.09,19.0,59.0,100.0,1010,Very High,NE,Medium
c984c061-572a-4e99-b029-eab14135d306,23/11/2022,-,--,3,3.4,27.6,30.3,6.4,46.3,5.66,28.0,58.3,92.8,1008,High Level,SW,Medium
542d0ce3-5fb4-48c2-99f9-4d6937a2a4b5,24/11/2022,13.4,13.4,13.4,-,28.7,33.9,6.5,-,5.78,47.0,58.8,100.0,1001,Very High,southeast,Low
58c20c94-a3f4-4a3a-857a-30178f05f6d9,25/11/2022,5.2,14.6,16.6,-,27.8,31.3,6.3,27.8,7.45,21.0,58.599999999999994,100.0,1009,Low,S,Low
982a214d-638f-497f-8a81-ebdd1d4b35ab,26/11/2022,1.6,1.6,1.6,1.6,27.5,31.5,7.2,24.1,8.2,23.0,58.7,100.0,1007,High,N,High
c58d3c1a-5177-4b2c-be66-4c5c82e69911,27/11/2022,1.4,0.6,1,--,26.4,28.8,5.7,42.6,6.1,22.0,58.0,97.3,1007,High,NE,Medium
450ed2ce-d043-4bf6-ba46-76497870e004,28/11/2022,2.2,2.2,2.2,2.2,27.2,32.4,8.4,31.5,7.49,17.0,58.5,100.0,1010,High,N,Medium
8630e4bb-40a9-41d0-a510-dd9617816b62,29/11/2022,0,0,--,0,27.6,32,7.4,35.2,7.3,14.0,58.4,92.3,1007,High,NE,Medium
382a48a2-ee63-456f-8cec-1344a2722942,30/11/2022,52.8,33,44.6,50.8,27.2,32.9,7.8,35.2,2.11,100.0,58.099999999999994,100.0,1011,High,E,Low
7e6ef879-bcbb-4d56-b2c1-3c05bce30a42,01/12/2022,16.4,10,13.2,-,26.4,--,6.6,-,5.93,63.0,58.099999999999994,100.0,1005,High,SE.,Low
b0a729d4-318d-4e80-8131-a0bd477b8cb5,02/12/2022,7.2,5.8,6.2,6.8,26.5,30.2,6.9,29.6,6.96,36.0,-58.2,100.0,1010,High,N,Low
dd13de28-a262-469c-986f-d69d7e408f71,03/12/2022,-,2.4,2.6,--,27.4,31.7,6,--,7.34,32.0,58.5,100.0,1006,High,NE,Medium
5a030f21-7313-498e-ad4c-e55f55614a35,04/12/2022,-,9.2,9.2,9.2,27.1,30.3,5.2,31.5,5.98,50.0,58.599999999999994,100.0,1010,High,NW,Low
570106cf-d34f-4f8f-b8ee-562093bf13e7,05/12/2022,8.2,7,8,8,26.8,30.9,6.7,24.1,7.48,32.0,58.7,100.0,1011,High,W,Low
0ccb8cde-d8f0-405e-b3a2-7c5e0d3f0abe,06/12/2022,0,--,0,0,--,31.6,5.6,29.6,7.82,15.0,58.3,100.0,1005,Very High,E,Medium
34e8f964-1dd3-47a9-8208-3a6ff84f8b94,07/12/2022,5,5,5,5,-,32.7,6.3,--,6.87,35.0,59.0,100.0,1008,Very High,S,Low
2c675130-ae82-4189-80f1-daacb135951c,08/12/2022,22,17.2,19.4,20,26.6,30.1,6.9,29.6,5.47,69.0,58.5,100.0,1008,High,E,Low
5a1c432d-c428-4d97-8034-f202143bc5f0,09/12/2022,-,0,0,0,26.6,29.9,6.5,25.9,8.02,19.0,57.9,98.1,1011,High,south,High
27b32dc9-0405-4c4b-a336-7b41d2706b40,10/12/2022,0,0,0,0,27.2,30.2,6.2,18.5,8.79,29.0,58.5,89.5,1005,High,SOUTH,High
b9e54d37-8399-4476-b794-e74fe5510804,11/12/2022,30.4,--,19.2,25.2,25.7,26.9,6.3,25.9,4.68,96.0,58.0,100.0,1008,High,NE,Low
d8787ae6-d9da-47a2-8d7e-f83d031c8b12,12/12/2022,0,0,0,0,26.8,29.4,6.8,16.7,8.89,12.0,58.3,100.0,1003,High,SE,Medium
78d93d4e-2ad5-4023-b9a6-76a402171644,13/12/2022,10.8,1.8,3.4,5.4,26,-,12.7,42.6,5.33,48.0,58.099999999999994,100.0,1010,HIGH,W,Low
6e499a70-f2bd-4fde-ab36-ef8d06502d94,14/12/2022,10.4,7.4,7.6,7.6,-,26.4,7.4,24.1,6.81,36.0,58.099999999999994,100.0,1010,High,SE,Low
145135b8-04b7-49c1-9f5f-60ed2292b75d,15/12/2022,6.2,1.4,2,3.2,25.8,28.3,8.2,24.1,7.42,32.0,57.599999999999994,100.0,1009,High,NE,Low
82ca579a-5a2f-4c5a-a2bd-ab04f015cd69,16/12/2022,7.2,-,7.2,7.2,27.3,32.2,8.7,35.2,6.6,33.0,58.7,100.0,1006,High,NW,Low
