data_ref,date,pm25_north,pm25_south,pm25_east,pm25_west,pm25_central,psi_north,psi_south,psi_east,psi_west,psi_central
a6eabd34-8035-48d2-9e64-9349228a6788,17/09/2021,7,-,6,8,--,34,24,24,35,34
b590bc2f-0447-47e1-bd76-80b0fb0fa572,28/10/2014,23,29,30,26,23,57,60,62,58,57
a4c3bc74-0669-4aa9-904a-3386b2b704f9,08/06/2015,10,8,-,9,8,51,42,28,38,36
60cb2b65-9202-42b8-b12f-c029aec199bd,12/04/2018,11,15,11,10,11,53,56,55,49,52
bc28ad76-a918-48ef-aad8-7a2a3f35e748,22/06/2017,21,18,17,19,16,62,59,56,61,58
ebd91436-7574-4c44-b6b0-64ff11929845,23/06/2019,9,6,7,7,7,40,40,36,41,38
a6c41815-e653-4fa8-9d44-9ea00a9a1c1b,11/11/2014,23,22,18,26,18,64,60,57,68,57
bc14deaf-5dfc-4e62-affc-b48a525591e8,29/10/2016,26,19,16,17,20,73,63,61,60,67
9d68520f-22dc-48c9-afc0-593b36b0aae8,26/12/2019,9,11,9,11,10,41,47,41,45,48
5f93722a-6c74-4883-9279-e8f79b8022b8,05/11/2019,--,43,44,38,34,76,--,85,71,74
49bd9894-c4a0-4305-b746-045022962683,29/01/2015,7,10,11,12,9,43,48,49,55,47
cabbef63-9d0a-4bac-b351-79c331e38140,11/01/2016,9,-,10,10,11,37,41,42,45,38
74a6d25c-106e-4e50-b4aa-aea688d1474b,04/03/2019,--,16,-,13,18,52,57,-,52,57
ba451921-d066-44eb-9250-7b3c155e5863,18/03/2016,20,21,17,17,20,56,59,58,58,58
a1f85108-71d8-4b1b-a60d-32b418366585,06/10/2020,18,17,15,-,--,58,--,57,55,56
0f6bee05-af40-4748-9671-744b7480f101,18/05/2020,8,7,9,5,9,35,32,--,28,32
5f44ad60-940b-42a2-8a5a-7875f34499e9,06/02/2017,9,8,9,7,6,35,37,43,32,30
175c4c77-f03d-4576-a031-680959b6f4d8,22/01/2017,6,5,8,5,7,26,25,29,27,23
5bcca702-897d-41a6-86ad-f57f1b054366,17/08/2016,13,10,9,10,--,53,45,40,46,38
b7e8f761-6282-40fe-870f-3b24f8e1936c,27/12/2021,16,13,14,12,16,-,53,-,50,55
ab996e97-9fcc-4d19-836b-e9f95d9dc4b8,31/01/2015,10,8,12,9,7,41,38,46,48,36
ddc9974b-7dfd-4765-8ef0-dcc3cc15908f,05/06/2020,--,6,5,--,5,27,28,23,23,22
4fc551d8-125f-4c44-b62f-585f5c188537,13/06/2022,14,14,13,15,14,51,41,39,51,--
34e191d8-f83c-471c-9d84-92d1faf7b849,29/11/2021,10,6,9,8,9,46,30,-,31,47
6e7de12d-a4a8-4a6b-88ef-362e17b09ed6,17/11/2018,-,12,12,13,14,54,53,43,58,55
b18347a3-0c52-4453-9d71-832b4f353a30,12/03/2022,--,17,22,18,23,57,-,60,55,60
3d523dd7-3806-4332-ac76-f9448f52979d,12/11/2021,8,--,--,4,8,31,29,37,25,36
9265b93c-0137-46c0-a08b-8ab2732be433,01/01/2019,--,-,10,5,8,42,38,35,25,37
b2814ad5-8122-4027-8716-20a18e3253d7,25/12/2018,17,15,18,11,14,59,63,61,54,58
6bcb8bc6-67b0-4744-b6b5-774e91cdcb8a,31/08/2018,10,9,9,9,-,47,52,42,36,--
27a187a0-3555-4e9e-862c-cf9dcb900ed5,19/04/2019,15,--,14,-,16,-,57,54,57,55
df865765-7036-4a36-b305-445713769af1,15/05/2019,15,13,15,13,-,55,52,56,53,53
10a928ab-75e3-4d24-8ff8-81e811cc1bd1,30/12/2015,10,9,11,10,10,43,39,47,46,39
48677174-b5eb-4eaf-b385-1041701d2ab8,02/01/2015,16,13,19,18,13,-,--,58,57,51
51d818e2-00fd-4f19-9e70-638cde6764c2,25/10/2019,14,16,15,19,19,59,58,59,61,59
43e1e4d2-9941-4705-9325-b6385c3ffba5,10/06/2019,11,11,10,12,13,46,51,38,45,45
06ed8e55-ae01-40d4-9a20-080c0d6012bb,07/06/2015,12,10,6,9,9,57,53,51,54,53
a0dc09f3-7f3f-4402-8df1-3c77df6b2ddb,12/05/2016,22,14,12,16,11,57,58,55,52,57
6356467c-c909-4b03-8389-90e056cabbc4,10/12/2014,14,15,14,11,12,47,51,54,48,46
fc3bbb3c-633e-4e78-9679-c1fc5173ac8a,23/11/2019,7,7,8,4,7,27,33,38,23,32
982a214d-638f-497f-8a81-ebdd1d4b35ab,26/11/2022,6,19,18,9,22,25,54,54,33,-
9679da66-8f5a-4608-aa13-b1d84e8450ec,28/09/2021,14,7,8,8,--,53,33,40,31,52
06d69d41-dde9-4967-8713-a98d6931cb3a,04/08/2015,16,14,12,11,14,53,47,42,46,--
a94be18d-52c1-4513-8ddf-069a1717c34d,02/05/2017,24,19,15,19,17,--,57,53,57,56
f51f8bf2-0448-4e1d-ad39-1fe19abbda95,04/03/2016,11,12,11,11,11,48,53,55,51,53
a52e7328-4191-45c9-b166-025874e9c03e,01/07/2019,13,14,14,13,14,51,51,52,51,48
7294520b-be63-43a9-98ab-76de71f9100d,06/11/2016,7,7,7,4,5,30,38,37,21,34
4a569836-5f5e-4b7b-b2f6-442307fdc615,24/07/2021,14,9,8,11,13,54,--,36,43,53
05d99974-634e-46b5-b784-01dc75b2448b,19/01/2015,13,13,18,16,11,48,53,55,53,44
03ab0b89-ced6-46a7-8e49-6a52229741ee,19/04/2016,25,15,15,18,17,68,62,57,--,61
5c7a3320-65cc-460c-8f44-0a8471f4ffec,25/05/2018,14,13,11,9,10,53,53,52,39,52
da1e38d1-0b9f-4023-8aa2-8755efe05265,19/01/2021,-,17,18,12,15,55,55,58,54,52
1b348e83-a24c-43e1-8bb7-7e5dacf7016c,24/07/2016,11,6,7,10,-,49,36,39,-,35
aff94e7e-b433-43a8-a91d-4f98d962eaff,17/08/2017,18,17,17,13,12,57,56,56,54,55
d4cc07d5-320d-494f-960e-72fef30bf880,02/05/2022,-,5,4,4,7,53,46,--,36,54
481486a9-6421-4211-bf70-c3dbbf032f1f,10/12/2021,11,8,9,9,10,47,33,50,47,50
5d7f1e3c-2d34-4492-8295-e2622c660fdd,25/08/2017,12,9,9,9,6,53,52,51,48,45
fc85d279-04d8-4493-bc95-b0787d37aa59,25/07/2016,14,7,9,10,10,49,37,41,41,38
33957d0e-f65c-4400-b5ed-3a9c4d36836f,24/11/2014,11,13,14,11,12,47,-,52,45,44
7e3463b0-3ac2-429d-9865-8cd401bd3c22,01/11/2020,11,15,12,9,12,--,55,52,51,51
de654c0b-3334-48c1-9982-93c55baa692f,25/04/2021,16,12,11,11,12,53,48,45,-,51
caa83823-f35f-49db-969b-6aa2f7322761,04/07/2022,18,15,15,--,14,57,57,58,54,56
7d9ec4cd-c883-4c31-9c85-06dbab0170f1,29/04/2021,17,13,12,15,13,57,53,52,57,57
f63fb124-b8b9-4d93-894b-4989fd75f4dd,03/02/2019,8,12,10,8,--,32,51,39,47,42
025108f9-5658-4f76-81ae-7661d7f85a5b,29/11/2017,9,6,9,--,6,50,33,44,--,36
b66f601f-a2a0-42f1-9b19-bff4e55999e1,01/01/2015,14,17,-,18,14,52,54,55,55,52
56ee045d-8ec0-4baa-8419-77f8afa0a5df,02/01/2021,4,5,4,5,4,25,29,22,23,20
06787140-2659-4f9d-a9c8-db4ac1e8209f,13/05/2014,28,25,21,18,23,61,59,57,59,58
017e7c00-3ffd-42e7-8bef-8e47cc904cf3,07/09/2018,29,-,18,29,30,69,66,62,69,68
723e9449-0dcc-44b3-9712-6c450d227463,29/03/2021,11,-,9,7,10,50,52,39,48,52
c74d6c35-224d-4a9e-b3d2-fd0d3cae6341,23/10/2021,17,11,17,12,20,57,43,61,50,61
f0c85ee6-775a-447d-8ad0-518e7f6cffa5,07/06/2018,21,26,18,15,22,58,61,55,56,60
27b48414-4f6b-4eae-a4aa-696bbc24dfd8,30/12/2021,8,--,7,6,--,37,--,-,33,45
4cf566f3-6118-4d18-ab1f-e3bb6435a7d4,19/02/2019,15,12,11,10,13,52,53,49,52,51
4353590e-74d6-4212-9ac7-7aacf79c7be8,10/08/2022,11,13,16,--,11,49,53,58,49,53
082069f1-fec2-40a8-8268-743e7e92558b,21/12/2015,14,15,18,16,14,-,55,57,56,56
ea605a48-9cc0-45af-a322-73dde9d5e9ce,20/04/2017,32,46,39,19,32,73,-,74,62,72
d47697ea-7820-4331-8ac3-e720a30868b2,28/08/2015,25,30,29,28,26,65,67,67,69,64
6d505a43-c43a-4192-a798-bcbc8eb2188d,31/01/2022,--,10,8,7,13,53,52,53,45,58
025108f9-5658-4f76-81ae-7661d7f85a5b,29/11/2017,9,6,9,--,6,50,33,44,--,36
4c1ae614-343b-4af9-831e-0d3a3a23a7ba,25/02/2020,9,11,14,9,13,41,52,53,47,52
0ad7358f-7a69-4e60-bd91-47c8108de1fb,08/04/2014,22,--,14,21,19,57,55,54,56,54
d9ce4651-f55e-47d0-bec9-f6213f08b7f3,29/05/2021,17,10,9,10,-,58,40,42,54,55
1d9c8687-31ca-45fc-9a7d-af2f53262add,13/02/2016,8,7,9,8,8,37,46,39,35,47
d5d3fa3b-b04c-4bf1-88e8-62a8b40410b8,02/11/2014,33,59,52,-,43,68,69,67,65,68
763f66ad-5367-4427-9784-e371d3635e17,06/02/2021,--,12,13,8,10,42,51,52,35,51
9231f993-4ca7-46d5-8e96-57cdc833bded,29/07/2014,--,12,10,15,12,52,51,--,55,54
14e4e56c-d9aa-48d0-a695-ad525684685b,26/12/2017,7,4,14,5,6,32,38,49,32,35
b6a2e3f7-a086-4181-9bdb-79c3190671eb,10/12/2018,8,9,13,6,9,37,45,45,26,45
aec39889-aac9-4515-9475-9500463616d8,04/03/2018,13,12,-,15,12,54,--,37,55,43
b75cc4a1-053a-4eb7-abd1-59d1a2bd3719,16/02/2021,23,20,27,19,24,60,58,-,55,64
73ab28ba-3073-4b39-a0fc-fe219932af47,12/07/2020,11,7,7,8,8,-,40,38,-,35
dd3e7652-b0cb-48f7-87c1-fd107756780a,14/03/2015,9,9,11,13,11,44,--,47,--,44
227fadc1-3807-41fd-83c4-176bbc41defa,23/03/2018,16,9,9,11,12,56,46,42,51,-
bc01e8de-ffcd-4363-a79f-4a0f4b5db554,23/11/2018,13,13,13,-,12,48,--,53,36,44
fe8e7c93-c6d9-4a7d-8693-5606d27dcab2,05/08/2022,13,11,14,11,12,52,48,53,54,49
69c6e35c-80ce-43ab-aac8-77b7f01336fe,28/05/2015,20,10,8,14,9,56,48,44,54,47
701d863d-b2f3-4070-93cc-d785d96a6463,21/08/2018,18,20,16,16,19,57,59,56,55,58
0caf52b1-2496-4891-91e9-d6f7893f1489,21/01/2018,10,9,13,7,6,51,51,54,39,--
a2a4101e-0cf2-42c5-bb01-878aef9dd16e,01/07/2017,7,5,6,6,-,38,29,27,37,23
8d91f558-6fc6-423c-b6c7-ab95b0bebf6a,09/02/2015,17,-,15,15,13,54,55,56,53,53
60261576-1dce-46c1-ba63-ed3b6dbe2013,29/05/2022,8,--,9,8,12,41,34,53,31,52
1091d1a7-0444-4a98-b1a2-b0a9e952daa0,21/12/2020,10,15,15,7,10,35,--,54,25,34
3ca20359-d843-476b-b65f-48448b7ca989,24/08/2019,16,21,19,18,19,55,59,-,57,57
52aff572-1af5-4285-b42d-bfe83438444f,03/03/2022,11,7,12,7,9,49,33,46,33,44
6cdd471d-bf22-42d0-b310-7beb3625e9f6,18/02/2017,13,12,11,9,--,55,52,46,39,50
a5748456-9de3-40b1-91ca-fb07a375d8df,29/10/2017,12,13,12,7,12,52,55,54,41,54
14c2fbfc-71d4-40c1-97f2-0e7c401ec175,07/01/2022,10,8,9,5,10,38,32,-,23,40
c7773448-1372-4fd0-801e-b174e9bc3d4e,22/06/2020,12,9,10,8,8,46,40,43,32,30
6640fc9f-7066-4d8d-b3f7-ced3d556f2dc,14/04/2019,8,9,9,11,9,43,49,37,52,39
723e9449-0dcc-44b3-9712-6c450d227463,29/03/2021,11,-,9,7,10,50,52,39,48,52
bcdbdf2f-0fcc-4ab7-8b30-c5dfc34318b8,13/05/2015,16,11,12,18,11,56,51,50,57,44
91c124e4-3faf-4090-83e3-240190ab37b0,03/06/2016,23,16,9,22,20,68,56,51,64,61
424b943b-4b97-47a4-bf23-1fe52b62d2b9,28/05/2019,6,6,7,6,6,26,32,31,-,27
6e5c5665-30e2-40fc-8c99-b93f4870bd65,11/07/2015,20,13,15,18,14,64,63,59,63,59
68b1e2ad-f070-4c14-a57e-d2a0aad671b6,31/05/2018,14,15,15,14,15,60,56,55,54,57
4ec38f77-d5a7-45f8-b319-2385b23ee808,31/01/2016,8,--,10,8,12,37,38,44,38,39
cfbb6289-335c-4a77-8228-4dcf0ae9b87f,24/11/2019,7,7,10,5,8,31,30,35,27,29
6c35f677-3ab8-4bfa-856d-819321c2594a,31/10/2016,12,16,16,10,16,58,52,53,43,53
a94be18d-52c1-4513-8ddf-069a1717c34d,02/05/2017,24,19,15,19,17,--,57,53,57,56
f5149226-078a-4131-b045-e1f449048560,21/02/2018,13,17,-,14,17,53,56,52,53,57
033fb5c7-58df-46f8-b0d2-c2e549c9028f,07/04/2016,16,23,17,20,19,59,61,59,61,59
b05d20d3-b394-4796-a28f-a0a7ec0fb4ea,09/11/2014,9,10,8,9,10,42,51,-,41,-
8d1c1c3f-ad8d-4e54-a56b-722a69be39d3,26/08/2018,9,6,7,7,10,--,36,36,30,39
1da88ecd-c982-4a75-93ed-10f8fbb86f0a,05/02/2016,8,-,8,10,8,35,44,41,48,36
c438de6e-e509-421c-8e45-c3baba829d25,18/09/2020,12,15,16,10,14,48,51,52,42,49
20fee207-a637-4180-a4f7-543f3cdbc9e3,01/07/2015,21,19,20,20,18,62,59,59,62,-
ea29f33e-bc15-48df-bb7c-531b06a0d54b,22/09/2022,7,7,7,8,9,34,37,46,48,43
cd0c4e17-3054-485b-945f-adbb37e030bd,16/12/2014,11,10,11,10,8,43,35,-,30,29
b480c6dc-5966-4728-bd30-99ad48bcdb55,05/09/2017,12,--,-,14,10,53,52,53,54,49
94592ca8-e0d0-4340-8031-bcfcd80f3b24,07/10/2014,31,35,28,-,29,101,117,108,118,106
8883f704-dc15-443f-ade7-2f39dcb7b75e,18/04/2018,9,11,--,8,8,41,53,41,50,43
ddc6887c-d566-440e-a0a5-b9a9ece670c1,18/04/2021,-,17,24,10,19,55,54,57,38,52
0e5f5049-759e-4dbf-8982-6d23d004422a,01/04/2015,14,17,16,-,-,57,55,54,53,53
c2aaa54c-f211-4481-999d-39e192ff86d1,21/05/2022,21,17,11,--,26,64,59,51,61,--
e77c2e44-8db7-4757-a1b3-897374866653,24/03/2019,-,12,16,11,19,53,59,58,57,61
4b0b86e1-1461-4153-8190-48c491496d9e,22/09/2018,16,7,8,10,-,54,50,37,48,52
053d87e5-8709-4562-aafe-7a4da975d922,19/07/2018,-,26,-,21,-,61,70,63,60,61
95f5bf1c-3666-46cd-8a39-11f5fe675e22,16/01/2015,12,11,16,11,10,52,45,--,48,38
7bf03d84-b12c-48eb-b603-51f428cf328d,19/09/2022,9,9,11,--,11,44,40,44,37,46
57c42b97-eea5-409b-9ba7-07e06d6e71c3,28/03/2016,16,22,-,18,15,58,63,59,56,63
d69c937c-4c3e-4764-a2fd-dc3ce928d74e,30/10/2021,10,6,5,7,9,42,24,28,30,40
93e2f783-a686-4ccb-838a-c635db39060b,27/08/2015,--,22,23,-,20,-,65,65,73,63
978fe317-329d-4e10-a0fd-2b4843d6835d,09/03/2015,-,9,14,9,-,43,39,50,46,32
4dbd7e9a-2661-4a4b-9d6b-917ff65a89c0,13/04/2015,14,15,15,21,17,53,53,54,57,52
3ee46f9c-3ed7-4a7d-bbaa-fb7b4c401b93,03/06/2019,12,9,8,11,11,-,41,-,41,47
4627255f-a1e0-474d-84d2-d80d964afb2b,14/04/2016,22,28,24,17,25,-,69,64,60,65
fc9172ae-7d48-405e-9dcb-8ea91e553e69,26/02/2017,16,13,11,-,8,54,54,52,44,47
4b38d702-e27d-44dd-b634-199e77df47f4,16/10/2022,4,7,7,4,4,--,27,26,19,20
ef2a9a59-784f-4aee-bc51-8a7ec949e949,12/05/2018,12,11,8,9,10,56,-,--,39,46
de7dd563-b5ae-4bd5-8e03-90fe1cf44af8,25/06/2019,16,-,17,18,16,54,57,56,56,--
61e56483-5fe0-4b58-9416-9f606e74f2a9,20/05/2016,16,12,9,11,10,57,51,44,51,46
a2a9b5f9-634a-405e-b4fe-9934e2844532,15/01/2018,9,5,9,6,9,33,27,-,23,27
cde4f63f-b33b-40e4-b164-d7277eeb371e,18/02/2015,11,14,11,12,10,52,54,53,-,51
c1b18ad7-e48a-47ed-b386-8892acce1bc3,25/02/2019,12,13,-,12,--,52,54,53,51,53
6bee665c-c387-4614-8593-155b455cb132,18/06/2015,17,16,15,20,14,59,56,54,61,54
cd2a82c9-9a61-4c6a-a1a7-a4355af390b9,01/09/2021,12,8,5,8,11,48,38,-,35,46
3bdd62a0-51c7-476b-ba39-6fdd2ece18e0,24/02/2015,11,15,13,12,13,40,54,53,54,51
429a402b-908b-49ca-8523-2d1f0895257b,20/01/2020,11,12,12,--,15,48,54,51,47,54
777bee81-690c-4240-b7ce-9e178ff85d5a,31/05/2022,22,15,--,17,-,60,53,66,56,64
9347ea27-5d16-42e8-bda8-595b44841a86,13/10/2019,17,15,12,21,15,61,54,56,65,60
6fdf0dc5-cab9-49c1-a5a5-eb48a209deb7,27/06/2018,10,9,8,8,9,52,46,43,52,52
4deda4e2-3b2b-4d9f-aba6-39c53b23efe2,22/04/2016,20,21,16,17,15,58,59,55,58,57
39c30a77-c841-474c-9cc2-8e8ad5d53ea8,29/02/2020,10,13,-,8,11,37,52,47,36,53
9679da66-8f5a-4608-aa13-b1d84e8450ec,28/09/2021,14,7,8,8,--,53,33,40,31,52
54fe5f7e-b2ce-4fdd-8727-526fb33c72c9,14/07/2019,--,12,--,11,10,42,51,46,-,--
cb760d19-1f9c-4277-9dbb-1c3a4bd2178c,25/01/2017,6,5,6,4,6,31,17,27,18,21
45b8a157-f8ba-42d1-8bed-d408f63b9737,05/03/2016,8,11,11,-,11,41,-,43,40,44
61e56483-5fe0-4b58-9416-9f606e74f2a9,20/05/2016,16,12,9,11,10,57,51,44,51,46
781defc3-58e2-41e8-84cf-342c9e70a49c,30/01/2022,13,10,14,10,-,51,43,52,41,-
d8bcc1c0-c0b7-4eeb-a1c7-65904300d234,12/12/2021,8,7,9,5,8,43,36,51,26,45
daa7dd4f-f3ca-482d-816d-25214a99164e,05/02/2021,11,11,11,7,9,45,48,--,34,35
f2835555-693a-49a2-8600-7e066fe56934,07/11/2018,-,9,9,-,9,37,39,42,21,33
a5f11eb5-41b1-4c1c-bae5-9d536ee2e58c,13/09/2014,24,26,27,30,24,64,64,-,67,65
e7bae943-90da-49b5-b8a3-f82da542db0d,26/06/2014,12,12,11,15,11,45,47,39,53,44
8fb16c70-9736-4c3a-92e8-f6c6ceaf200e,04/03/2021,12,12,17,9,13,52,49,57,43,53
5a358e51-bff9-4d5f-850e-3621ff92d5c1,12/08/2017,12,11,10,7,10,54,54,52,36,46
8083b516-60be-44e3-8711-706fe4f8318f,25/08/2020,10,7,11,9,9,45,36,46,39,35
abfee27c-0a29-4453-8fcb-650f26ab5208,30/09/2017,13,11,15,7,9,52,48,54,31,-
f80e5a1b-13b3-41c5-9e6d-96dabe43b32d,20/09/2017,10,11,13,8,12,57,52,58,40,55
c74d6c35-224d-4a9e-b3d2-fd0d3cae6341,23/10/2021,17,11,17,12,20,57,43,61,50,61
cd70171c-bacc-4f65-a55e-910aeef6e442,31/12/2016,7,8,-,5,6,32,30,--,28,25
ee295779-4cb7-408b-97eb-7743c199f201,10/11/2016,20,11,17,14,16,61,55,57,46,57
d51897c3-3d40-4c25-a709-0009d5206cde,24/09/2022,-,16,18,11,13,45,46,49,38,37
61e56483-5fe0-4b58-9416-9f606e74f2a9,20/05/2016,16,12,9,11,10,57,51,44,51,46
0bb74d98-1eb2-465a-b84b-6fa3f100aea6,06/01/2016,7,8,8,10,9,36,33,35,35,38
45031509-c7e5-40f9-b43e-0c4ccb338d80,21/05/2019,10,9,11,11,9,43,41,46,48,43
453ff594-3a48-485a-8e40-3198a60adddd,20/07/2022,9,7,10,8,6,38,38,45,34,33
f75fcad0-09f6-4706-b000-c0c39b7e06d7,05/04/2020,11,--,12,--,13,44,45,48,51,52
29b1c830-d52c-4600-976c-2ce33b1a15b5,08/06/2018,18,26,19,12,22,60,66,60,55,62
fc6c2145-cec1-48b5-a155-44f2b7f535f7,26/02/2022,9,-,7,--,9,38,25,41,21,35
1929bcbe-8e05-4841-8669-5cdee9fbdd8f,19/02/2021,-,12,16,8,12,51,49,54,37,38
d7cad9ef-c6ed-41ee-a1f8-92a674e2c91c,02/02/2018,9,9,7,6,12,39,40,38,29,53
19eb96cb-7bfc-44b3-b04b-1fb8787b53d2,11/05/2019,22,21,24,16,22,58,63,63,58,59
509c8dbc-ed7e-4382-8ba0-418e3af7d757,12/07/2014,17,13,18,11,15,56,--,--,54,53
48587cce-cb3f-4da8-bee7-dc5dd973083a,07/09/2014,19,12,13,17,15,55,44,41,54,-
3352c132-50c6-4278-976d-e1795519c9f8,28/06/2022,12,6,7,8,6,51,24,31,40,24
188bb085-ff33-4f0d-8f09-e63c14c93f11,20/05/2022,25,20,13,19,30,--,55,53,58,66
e304844f-ea85-488d-bc4b-9cf59a8c7e1e,24/11/2015,16,17,27,18,22,65,58,71,64,68
7d7d5f92-9097-400c-b443-950688a93ba1,16/07/2015,15,13,-,16,11,52,55,52,-,46
68e53c1c-b245-4f7c-838c-cd27e8900f73,29/07/2016,14,--,12,12,15,--,-,53,--,55
28d4aceb-bcb2-46ff-ac70-e63a99f531cd,16/03/2016,13,18,--,15,14,51,-,56,53,56
b18347a3-0c52-4453-9d71-832b4f353a30,12/03/2022,--,17,22,18,23,57,-,60,55,60
84de4efc-017c-44bf-8657-65fbf2e160c9,07/05/2014,17,12,--,14,13,54,53,52,55,52
8d48ea03-f16a-437a-ae61-edfeb89cfe17,19/03/2016,18,20,18,-,-,59,61,57,61,61
2709e06b-08f8-4f7f-961f-31268c634c91,21/06/2021,20,18,9,14,17,55,53,34,49,53
0be4f3f9-9985-403b-8bb5-7846844f0492,21/04/2017,17,29,20,10,14,80,89,83,60,76
eebcc0f3-d264-4c3a-b707-51cecc7ddc10,06/05/2015,23,--,14,23,26,62,53,52,63,63
990ef589-5f48-46ac-9b40-a9c9bd8b1e5f,17/11/2021,18,9,18,18,22,59,31,52,57,58
f987d1c1-b427-499c-9d7f-606b88c75294,17/04/2021,14,12,16,10,12,62,58,61,60,59
cffb9f38-7b47-4b2c-a597-17ed32a23b50,16/07/2020,9,7,6,4,8,41,31,30,23,35
e8c7819a-75d8-4189-b69b-d40d8490d6b6,08/03/2017,15,19,15,11,16,53,61,55,52,56
c8bfee72-86ab-4e7e-aea4-cd952e2860a4,01/05/2016,16,19,23,22,18,66,77,-,--,76
a924d97f-9a75-424c-a21d-83762c65212f,02/11/2022,6,14,13,6,13,25,51,46,30,41
cabbef63-9d0a-4bac-b351-79c331e38140,11/01/2016,9,-,10,10,11,37,41,42,45,38
02576aeb-34a0-4f42-9856-1219e2e3f99a,06/12/2016,13,14,14,9,16,53,53,49,45,51
56f592b5-9c4f-41cc-9f75-b71871499018,01/12/2020,11,14,14,9,-,52,55,53,42,-
867e75a7-f9dc-42cb-b74e-8643b97f1bf4,12/09/2015,59,51,50,52,47,81,83,76,89,76
581d9c99-0706-4784-a586-81d20aa36c1d,17/01/2018,9,9,10,7,9,40,37,43,35,38
0885553b-9725-4fa8-8ff9-8087db22a3f7,17/07/2020,11,6,-,8,8,51,31,30,37,40
5bd8dbe7-25ff-4764-b99e-84f2841c326b,14/09/2014,--,25,25,29,23,64,64,65,72,64
c1c36483-1bc1-4e7a-b1a7-96f62edafef4,13/12/2015,5,5,6,6,5,36,33,32,28,32
a0d9b4cf-0d4f-44de-822f-1b48a9fa3e40,02/07/2014,15,15,14,19,15,58,52,53,60,55
52aff572-1af5-4285-b42d-bfe83438444f,03/03/2022,11,7,12,7,9,49,33,46,33,44
81efd3c8-e8a1-4754-924d-99b75b7c59f2,15/04/2020,12,11,11,--,13,52,48,52,52,56
ecc4f7e4-ea64-40a6-8f7b-380628bab386,13/08/2022,12,-,10,12,9,52,37,43,51,42
25bc30c2-47e9-43bf-bef3-a0874ea0d3d7,11/06/2016,14,12,11,12,12,57,56,53,57,54
69e54388-b4a7-442f-925f-e4644caa1884,28/01/2018,10,--,10,9,10,40,40,--,36,47
2c19bba0-8303-40c7-96d7-1f7e59438495,05/05/2022,10,5,6,6,8,44,-,23,25,39
acdcd105-746f-427c-a46c-e6ff24988076,07/02/2016,8,13,14,10,13,37,42,41,31,45
01717757-add7-46f9-a904-cb6e3abbd4e6,21/12/2019,7,9,8,5,--,33,41,35,36,41
0521ec48-91e5-4e0e-a7c1-839c32933bc2,23/02/2022,8,6,7,5,9,41,33,43,28,50
9e935c39-5537-4c26-9857-89b8fbe33ffc,15/10/2019,20,17,22,20,19,59,57,61,-,59
78d4948e-af1a-4b1a-8773-c55c53290059,24/10/2022,7,-,10,5,6,25,25,34,20,24
d3ae0fd6-8ebf-468f-8eee-03d3e471fecd,22/05/2016,6,-,7,6,8,-,36,36,--,34
cd83abc5-7ba1-4d9a-872c-0769d72b02d6,22/01/2016,10,11,12,13,12,51,51,54,52,51
95f5bf1c-3666-46cd-8a39-11f5fe675e22,16/01/2015,12,11,16,11,10,52,45,--,48,38
c51eba18-1a3f-4c93-8ec7-e146d39b6f96,09/04/2020,10,12,--,13,12,46,49,-,51,52
3f529658-5a62-4d79-9fc5-196e6ff0e963,03/04/2017,13,10,9,6,9,52,51,53,34,43
af0ef23c-a605-4593-a653-a750f92de937,12/01/2021,10,11,8,5,7,39,53,31,21,31
ff44637e-dae2-4254-9423-be0bd3ae30c3,08/02/2015,15,13,18,16,14,56,55,57,55,52
13edd2a5-0c1c-4293-9958-e2e77b5e84cc,21/12/2018,13,9,12,5,8,--,44,52,--,38
269e39e3-b60d-455f-8162-486c9f9a08e4,22/07/2016,22,19,20,17,20,62,58,61,54,58
c0a6e757-575c-43a4-a654-fc3158c56ce4,31/12/2019,7,8,8,9,--,--,37,36,37,36
4ebc9533-6fb2-479c-9306-a9f3068e9a1a,23/09/2021,10,6,8,8,11,55,32,31,50,53
135b350f-5ce5-4bfa-9c68-377754d3faf7,29/05/2020,10,10,7,6,7,37,-,32,32,31
7af14f8c-1c55-4198-be54-1531d97c7b8b,29/09/2017,10,11,17,6,12,65,57,58,--,57
a3802c7a-191c-4387-a01b-08a20685ccb6,19/02/2017,16,15,13,-,12,54,54,49,43,-
f9bb377f-25c8-4532-a498-ad5548c76e35,24/11/2020,12,12,13,6,12,45,49,49,27,46
2553011d-b602-4292-80f7-47921ed43aca,15/10/2020,14,-,16,-,13,53,54,54,47,52
7494c501-712c-497a-b3f0-d93d963640cf,16/01/2020,18,19,23,13,22,49,53,--,48,53
9531bc9c-e989-413b-a4fc-c3b1628de991,04/03/2017,16,15,14,--,11,--,52,46,33,39
eff93281-a8a2-4e94-8fd4-3e0ca975614a,10/09/2017,20,15,16,19,16,58,55,56,60,53
bffed453-8890-4e9d-a229-7eaeffeabe81,09/02/2018,-,29,22,24,27,64,68,64,61,68
77fc4d28-8bf0-408b-a107-5920dcfac80b,05/04/2017,8,9,7,7,5,51,52,46,34,38
db3d901e-a9ee-4c27-8841-313fb93e77b0,19/12/2016,13,10,12,9,10,42,41,49,44,35
75bed8be-77d2-4973-87da-35cad9174a12,03/06/2020,10,6,6,8,8,51,29,27,--,--
61c256af-bc1b-496d-b77d-1fe0d1f966a3,26/03/2020,9,8,8,8,14,46,42,40,45,--
